,name,id,username,followers_count,following_count,tweet_count,listed_count,ens,visited
1475,lostcod3r.eth,78787369,LostCod3r,612,2346,13743,14,lostcod3r.eth,
1476,inmytree.eth,23531874,inmytree28,849,569,2071,11,inmytree.eth,
1477,madfoxy.eth ,1362345725913427969,notmadfoxy,1386,279,858,9,madfoxy.eth,
1478,w1tch.eth 💀(she/her/boss),862368107569979392,Cicchelli_Tarot,5266,5746,8000,27,w1tch.eth,
1479,Spacemaki | hardcope.eth 🦇🔊,1595277932,spacemaki,146,1835,1296,6,hardcope.eth,
1480,makesy.eth,1416421769561378817,0xMakesy,1027,1697,1389,15,makesy.eth,
1481,rΞlik owns.eth,214342143,r3lik,705,2771,5381,21,owns.eth,
1482,areuseriouus.eth 🦇🔊,271026118,qdqd___,678,1061,7221,235,areuseriouus.eth,
1483,Jose Aguinaga | jjperezaguinaga.eth 🦇🔊,25939681,jjperezaguinaga,2125,1795,6808,92,jjperezaguinaga.eth,
1484,unfoldd.eth | @ the wasteland,1190018653988765697,WastelandUnfold,801,100,157,0,unfoldd.eth,
1485,jacobc.eth (hiring for MetaMask) ⟠ 🦊,839603125942161408,jacobc_eth,2193,1095,2699,48,jacobc.eth,
1486,Guillaume | galuz.eth,40490546,sprngtheory,668,144,171,25,galuz.eth,
1487,"Mutawa.eth (♢,♢) 🇪🇹🦇🔊",615198486,MutawaAhmed,246,651,1981,9,Mutawa.eth,
1488,halcyonjon.eth,2984877243,lindq181,126,1000,1468,5,halcyonjon.eth,
1489,HugoMontenegro.eth,1273262327979216896,uwwgo,623,373,1727,20,HugoMontenegro.eth,
1490,Pavan Sethi | pavansethi.eth,267534678,pavansethi_,2576,4924,6004,77,pavansethi.eth,
1491,DataNexus.eth 🦇🔊,1399847012867133443,data_nexus,551,371,1254,7,DataNexus.eth,
1492,Uche Edeoga | ucheedeoga.eth,1564467355,theucheedeoga,573,752,4262,10,ucheedeoga.eth,
1493,chris.eth,47730410,undefinedza,1919,2049,938,75,chris.eth,
1494,"fahim.eth (🤖,♥️)",996267980702081024,fahimeth,103,413,366,3,fahim.eth,
1495,beetis.eth 🦇🔊,1389243894890631169,beetisETH,685,566,2379,10,beetis.eth,
1496,kylee.eth (´༎ຶٹ༎ຶ`),1320156976337268737,kyleecodes,3140,986,1637,29,kylee.eth,
1497,tonyolendo.eth,239810115,tonyolendo,1276,1253,1390,7,tonyolendo.eth,
1498,ABX.eth,327453189,ABXeth,4486,3677,1762,22,ABX.eth,
1499,maxmohammadi.eth,1350923928009547778,MohammadiMax,411,444,425,10,maxmohammadi.eth,
1500,CyberCodeTwins.eth 👾ᵍᵐ👾,2982029017,cybercodetwins,11363,11866,104186,529,CyberCodeTwins.eth,
1501,dob.eth,14976198,petkanics,3783,962,3422,166,dob.eth,
1502,charliesbot.eth ⚡️,15884890,charliesbot,12456,751,19395,217,charliesbot.eth,
1503,Chris Whited | chriswhited.eth,1332188690,cmwhited,365,190,1580,6,chriswhited.eth,
1504,gardn.eth,1241463944222576641,jonathan_gardn,357,729,740,13,gardn.eth,
1505,Andrew Cronk | ajc.eth,11859132,ajcronk,1857,1598,4338,94,ajc.eth,
1506,Elizabeth Irizarry,219156987,darthv83r,1348,1778,1697,28,Elizabeth,
1507,nickcherry.eth,26957362,nick_cherry,147,439,0,1,nickcherry.eth,
1508,"madamcultleader.eth/.sol (💖,💖)(😈,😇)",1326879952789245954,cult_leader_en,2046,275,4097,52,madamcultleader.eth,
1509,"faina.eth (😈,😇)🦇🔊",89721731,bitsplaining,687,1362,3153,20,faina.eth,
1510,Eamon Keane | eamonkeane.eth,176385195,eamokeane,2013,629,4114,37,eamonkeane.eth,
1511,"Simon Emanuel schmidsi.eth 🛸 | 🦇🔊 (🧱, 🚀)",442837387,schmid_si,818,2043,753,35,schmidsi.eth,
1512,"sunflowers.eth🌻 (😈,😇)",1204243407947714560,_sunflowersl,318,818,420,6,sunflowers.eth,
1513,"carlomigueldy.eth (🔱, 🌎) | (🧱, 🚀)",173344726,CarloMiguelDy,633,1430,11872,16,carlomigueldy.eth,
1514,raffiq.eth,546130744,muhdraffiqq,1253,1219,21051,23,raffiq.eth,
1515,ghard.eth,1263242495674081281,PolymathicEng,101,162,566,3,ghard.eth,
1516,okolo.eth 👨‍🚀🦇🔊 🔲 ²,2303728950,itsjerryokolo,438,708,320,6,okolo.eth,
1517,"graphgod1.eth (3,3) 🦇🔊",1357740072137854984,graphgod1,1695,863,8532,24,graphgod1.eth,
1518,hagaetc.eth,214881821,hagaetc,4018,1466,3069,111,hagaetc.eth,
1519,✺ odysseas.eth ✺,979462167559892993,odyslam_,1154,1248,5401,40,odysseas.eth,
1520,Rose Eveleth (is not here right now),44903491,roseveleth,30265,2762,448,931,Eveleth,
1521,Sam Richards (samrichards.eth),467077704,samonchain,1545,1402,1616,56,samrichards.eth,
1522,"indy9000.eth (3,3)",1364162464531775491,with_indy,368,913,2032,5,indy9000.eth,
1523,alexyao.eth in CDMX,1186142049956847617,TheAlexYao,1089,1604,1977,57,alexyao.eth,
1524,sockdrawer.eth,1357162894798909441,sockdrawermoney,388,3223,1270,9,sockdrawer.eth,
1525,marc | wolovim.eth,424007918,wolovim,1173,1639,909,54,wolovim.eth,
1526,ishika.eth,3246262608,IshikaMukerji,1736,1427,788,19,ishika.eth,
1527,collinpixley.eth 🦇🔊,861030611867369472,CollinPixley,444,4380,955,15,collinpixley.eth,
1528,lyleg.eth,15173499,lyleg,368,995,1322,28,lyleg.eth,
1529,Louise Elizabeth,908775547668434947,EveryBitHelps_,4256,705,2121,56,Elizabeth,
1530,Nacho Iacovino ⚡ (nach.eth),813054739936067585,nachoiacovino,44093,1962,7315,388,nach.eth,
1531,Jennifer Bland | ratracegrad.eth,18231343,ratracegrad,3688,1667,11924,156,ratracegrad.eth,
1532,"thetechrabbi.ethᵍᵐ (💾,💾)🔺",347303318,TheTechRabbi,23045,4380,36828,771,thetechrabbi.eth,
1533,sarajo.eth,15524875,SaraJChipps,49761,1995,66695,2188,sarajo.eth,
1534,taania.eth💫,175119573,taaniakhan,714,100,6761,12,taania.eth,
1535,greg | bekher.eth,2481031560,GregBekher,184,840,158,6,bekher.eth,
1536,Rahul Sharma ♦ rahulx.eth,27602144,rahulxsharma,209,171,221,2,rahulx.eth,
1537,"jackburrus.eth (😈, 😇)",194153838,jackburrus,154,771,332,0,jackburrus.eth,
1538,nattyz.eth🔥,16797616,NattyZ,6700,826,7723,0,nattyz.eth,
1539,jk［isekai.forever && samizdat.eth］,14721665,kende,1702,3833,22614,107,samizdat.eth,
1540,Kenneth Watkins,33392746,kennethjulian,375,944,1692,25,Kenneth,
1541,Daeshawn.eth 👋🏾,737411018226294784,DaeshawnBallard,704,2021,11228,28,Daeshawn.eth,
1542,Elizabeth Kenyon,319886192,lizkenyon07,3767,1385,2365,32,Elizabeth,
1543,Brian H. Hough | brianhhough.eth,1643789870,BrianHHough,2356,992,5823,26,brianhhough.eth,
1544,Skye Gilbreth,410251986,Skye_Gilbreth,141,433,854,4,Gilbreth,
1545,jamescarr.eth / jamescarr.sol,12982472,jamescarr,1912,848,19555,179,jamescarr.eth,
1546,ajcwebdev.eth,30723962,ajcwebdev,823,683,3400,24,ajcwebdev.eth,
1547,godbrand.eth,131041728,TheVunderkind,28103,1900,220154,194,godbrand.eth,
1548,Kenneth Michael,788678967326871553,Aqua_Robotics,235,234,408,2,Kenneth,
1549,elizabeth alexandra,25974808,elizabeth_mac,1431,5000,44194,75,elizabeth,
1550,Nivetha Maran,1058359614402572289,NivethaMaran,466,612,174,7,Niveth,
1551,samchi.eth,737885166467710977,samsjchi,92,1301,0,4,samchi.eth,
1552,ItsHazy.eth,349528973,OhLookItsHazy,516,1028,3122,0,ItsHazy.eth,
1553,iamlexie.eth,903193867696070656,iamlexieonearth,1294,89,2368,20,iamlexie.eth,
1554,emmett.eth,2513478470,EmmettArmstrong,794,2830,3272,64,emmett.eth,
1555,todya.eth,1251141634135216128,todya_,62,62,155,3,todya.eth,
1556,Andrew Shanks awshanks.eth,508493368,awshanks,69,118,232,2,awshanks.eth,
1557,juliettech.eth,250367524,_juliettech,3002,4261,4784,56,juliettech.eth,
1558,Nezzar Kefif | nezzar.eth,1041439015893954561,nezzRX,199,969,631,3,nezzar.eth,
1559,vadimbauer.eth,4250206936,BauerVadim,3492,355,1839,65,vadimbauer.eth,
1560,Kenneth Falck,14101261,kennu,1163,826,11021,61,Kenneth,
1561,robertneal.eth,404890829,robneal28,704,4276,2898,28,robertneal.eth,
1562,vijendr.eth,57331307,VijendrGaorh,651,4997,9057,6,vijendr.eth,
1563,pepin.eth ❄️,6512082,Jauny,570,1146,5630,30,pepin.eth,
1564,ivancaceres.eth,41429978,IvanCaceres,1175,5000,12799,0,ivancaceres.eth,
1565,MichaelHettmer.eth,1170362414715547648,MichaelHettmer,75,531,161,1,MichaelHettmer.eth,
1566,Ebeth.,388370322,Lixie_mediababe,2066,2893,15315,10,Ebeth,
1567,Gwyneth Peña-Siguenza,1095351344083492866,madebygps,10141,256,4055,142,Gwyneth,
1568,chizi.eth,860357608552763393,chiziaruhoma,14257,5372,35789,99,chizi.eth,
1569,Jess Simpson | jesssimpson.eth,1074328390986014721,JessSimpson34,16,259,103,1,jesssimpson.eth,
1570,Elizabeth McConnell,400388281,ecmcconnell,157,229,19,1,Elizabeth,
1571,Maribeth,34837057,mb_willoughby,27470,54,28669,798,Maribeth,
1572,Kenneth Winner,1876227715,KenWin0x539,378,575,1690,7,Kenneth,
1573,Elizabeth Alcalá,845628294020153344,elisealcala,103,384,291,2,Elizabeth,
1574,schoon.eth,15675105,DanSchoonmaker,1927,3367,9049,86,schoon.eth,
1575,mojomatt.eth,864987786910347264,mojomatt_eth,457,790,160,3,mojomatt.eth,
1576,"stets.eth (🍸, 🍸)",32225754,stetsblake,958,3084,1793,19,stets.eth,
1577,mokhtar.eth,1169155113451237376,m5r_m,87,386,254,1,mokhtar.eth,
1578,sowmith.eth,1244639514447863809,sowmith_eth,26,361,42,1,sowmith.eth,
1579,Elisabeth Bauer 👩‍🎨👩‍💻🙋‍♀️,1043578323065085952,elliembauer,248,1488,260,4,Elisabeth,
1580,Leo · leonardogalante.(com|eth|sol),4846569519,lndgalante,3011,1493,11972,41,com|eth,
1581,andrewtan.eth 🪜,571354985,andrewztan,1543,750,1010,17,andrewtan.eth,
1582,danielgarcia.eth,2440933588,iDanielGarcia13,115,872,2361,4,danielgarcia.eth,
1583,Daniel Martín | damarnez.eth,243371380,damarnez,289,987,991,24,damarnez.eth,
1584,deprogram.eth,1091569104,_deprogram_,336,1365,1573,6,deprogram.eth,
1585,Avthar.eth 🇿🇦🇺🇸,179837138,avthars,1021,1695,7112,33,Avthar.eth,
1586,Kenneth Schabrechts,986701140967510017,schabrechtsk,235,456,3514,8,Kenneth,
1587,Jerad Maplethorpe,36712821,Maplethorpej,15213,13087,6361,480,Mapleth,
1588,JosΞ | jcloud.eth,212412322,jcloudofthrones,2007,2324,3670,25,jcloud.eth,
1589,mattwood.eth,10189,mattwoodco,466,568,1332,15,mattwood.eth,
1590,danscan.eth,16397590,danscan,526,677,1106,24,danscan.eth,
1591,Jonathan | bakebwa.eth ⚡️,365929776,codebender828,1764,1280,2067,44,bakebwa.eth,
1592,leonardsouza.eth,15203138,jslauthor,13672,1313,10421,722,leonardsouza.eth,
1593,whien.eth,630572305,Wn_Boy,47,344,849,19,whien.eth,
1594,"outofgamut.eth (😈,😇)",2776720597,outofgamut,223,515,384,3,outofgamut.eth,
1595,Lester Nare (nare.eth),403649395,lesternare,5346,1039,17731,45,nare.eth,
1596,gavinmeier.eth,343937259,gavin_meier_,206,572,3812,0,gavinmeier.eth,
1597,ore (ogundipe.eth)👼🏾,1030029812738473985,OgundipeOre,2993,669,3007,21,ogundipe.eth,
1598,Kenneth Kinyanjui,94425945,kenju254,5284,3237,15326,124,Kenneth,
1599,"LukeYoungblood.eth 🔺🦇 🔊 (web3,web3)",86364019,LukeYoungblood,9612,4465,11407,216,LukeYoungblood.eth,
1600,alexwalling.eth,60380513,AlexWalling,655,640,7395,29,alexwalling.eth,
1601,Smakosh | smakosh.eth,2455473522,smakosh,3012,1120,11367,152,smakosh.eth,
1602,dantelex.eth | .sol,209986641,dantelex,2471,2471,234820,134,dantelex.eth,
1603,Joey Ng'ethe,150192980,AfricanSinatra,675,1641,4780,21,Ng'eth,
1604,Filipe Oliveira / fmoliveira.eth,142489586,tfmoliveira,1511,387,8033,197,fmoliveira.eth,
1605,A$himi.eth🖖🏿🌴,2852861815,AdebowaleObaa,1289,1084,17106,1,himi.eth,
1606,Jacob | xiv.eth ♟,324104461,jacobdcastro,2522,3275,9572,21,xiv.eth,
1607,derek.eth²,498819548,ProdigyNelson,9807,1182,2891,94,derek.eth,
1608,yannis.eth,1070103054723280896,SpyrouYannis,96,1104,1254,0,yannis.eth,
1609,Caleb | calebkavanaugh.eth💻🌙,290735040,CodeItCaleb,848,1119,551,12,calebkavanaugh.eth,
1610,0xsepa.eth,14098468,sepa,916,455,2934,9,0xsepa.eth,
1611,shiven.eth (Shiven Ramji),12705482,thinkshiv,3794,4992,16653,177,shiven.eth,
1612,Gilberto Creque | gil.creque.eth,4642,gilcreque,1116,3129,19975,0,gil.creque.eth,
1613,nicopellerin.eth,2588511204,nicopellerin_io,178,349,1225,3,nicopellerin.eth,
1614,rahat.eth ᵍᵐ,415193482,Rahatcodes,3894,1269,6625,81,rahat.eth,
1615,carboes.eth,20476463,carboes,91,154,40,2,carboes.eth,
1616,frankmartinez.eth,394407895,frankismartinez,909,3264,8562,50,frankmartinez.eth,
1617,Julian - aka the editor guy - jkrsp.eth,85100290,_jkrsp,941,375,9411,66,jkrsp.eth,
1618,"travismyers.eth (🧱, 🚀)",48736071,tmyers5,855,2536,1973,5,travismyers.eth,
1619,Kenneth LaFrance,1150112459845357568,KennethLafrance,229,73,260,3,Kenneth,
1620,Gareth Hughes,710877002,GarHughes,235,1317,224,6,Gareth,
1621,Nate Lubeck | etnlbck.eth,19196015,etnlbck,897,1790,2753,63,etnlbck.eth,
1622,Alex van Zyl | alexvanzyl.eth,22192743,alexvanzyl,60,211,211,7,alexvanzyl.eth,
1623,Vijay Kodam - vijayk.eth,16181321,vijaykodam,203,1371,749,6,vijayk.eth,
1624,Iryna Kreichmann | iryna.eth 👩‍💻,284192905,Lucky_girl_____,180,306,340,4,iryna.eth,
1625,"cpdis.eth (🦇, 🔊; 😈, 😇)",7792262,cpdis,810,4132,5952,34,cpdis.eth,
1626,jvq.eth ,575478409,jvq_txt,2174,1099,2729,84,jvq.eth,
1627,pierrelev74.eth,342264830,pierrelev74,3282,1360,3111,42,pierrelev74.eth,
1628,tomka.eth,323794028,tomzaoral,104,292,278,10,tomka.eth,
1629,Eric B ~ httpjunkie.eth,1594100137,httpJunkie,2616,1158,15569,73,httpjunkie.eth,
1630,"fsenel.eth (⛳️,🌆)",14878830,fatihsenel,240,2306,2604,9,fsenel.eth,
1631,chazzcorp.eth,337398572,chazzcorp,1210,1667,4221,16,chazzcorp.eth,
1632,Nick Taylor (he/him) | nicktaylor.eth,425485945,nickytonline,3171,1701,15650,142,nicktaylor.eth,
1633,alexlane.eth,1003093850464743424,amlcodes,369,1296,1556,7,alexlane.eth,
1634,darrenjennings.eth,19069927,darrenjennings,825,1679,7424,0,darrenjennings.eth,
1635,riken.eth,831185732240830464,iamrikenpatel,63,477,137,0,riken.eth,
1636,Otto Doseth,303911865,doseth,6,38,5,0,Doseth,
1637,Yathi.eth,21576299,y8j,112,83,158,2,Yathi.eth,
1638,Aziz | aziz3.eth,91079090,azizahmedkhan,184,698,1021,4,aziz3.eth,
1639,peterkimfrank.eth,546985151,PeterKimFrank,2371,2670,5260,64,peterkimfrank.eth,
1640,ThugDebugger.eth 𓂀,3311526940,ThugDebugger,9265,3841,51825,146,ThugDebugger.eth,
1641,"swol.eth (💪,💪)",3037070976,swolidity,426,4402,8969,88,swol.eth,
1642,david furlong.eth,231077056,davidvfurlong,220,957,792,10,furlong.eth,
1643,Candi / Rudem00se.eth,183353074,rudem00se,3595,2206,9978,63,Rudem00se.eth,
1644,Elizabeth Rogers,791890556,beth_rogers465,93,939,95,2,Elizabeth,
1645,evf.eth,784946099224207361,__evanf__,272,809,602,7,evf.eth,
1646,revert.eth,447987758,deamlabs,303,1822,616,26,revert.eth,
1647,Németh Máté,293447997,nemethmate,20,88,142,0,Németh,
1648,Kenneth Haugland,39599584,kennethh72,477,4997,256,6,Kenneth,
1649,yeshu.eth,364185307,YeshuAgarwal,2605,2301,572,24,yeshu.eth,
1650,Lauri Jutila | ljuti.eth,14157446,ljuti,1642,2264,17012,84,ljuti.eth,
1651,Jafeth Diaz,894131274,jafethdc,200,1028,2047,1,Jafeth,
1652,kouame.eth,1032831746,kouamendri_,401,2496,486,4,kouame.eth,
1653,andresmontoya.eth,811249029115940864,AndresMontoyaIN,299,706,2093,4,andresmontoya.eth,
1654,jkadamczyk.eth,472977828,jkadamczyk,385,140,229,15,jkadamczyk.eth,
1655,astrogeek.eth,1004093766196760578,AquilaStrother,349,1117,437,5,astrogeek.eth,
1656,Liceth  Ovalles,862245002,LiloOvalles,252,878,157,4,Liceth,
1657,zopf.eth 🦇🔊,34967682,aleczopf,993,2777,2105,43,zopf.eth,
1658,prakashpawar.eth,403587529,Thevenicelive,514,997,3778,7,prakashpawar.eth,
1659,ksmith.eth,394189245,ksmithbaylor,82,472,267,3,ksmith.eth,
1660,isaiahgrey93.eth,389738520,isaiahgrey93,565,4296,1136,26,isaiahgrey93.eth,
1661,Mika A. | mikaoelitiana.eth,104503656,mikaoelitiana,1740,4690,6658,68,mikaoelitiana.eth,
1662,"David Norman 🏴| hypercatcher.eth (☀️,☀️)",21219425,1DavidNorman,2395,4650,4692,55,hypercatcher.eth,
1663,drewz.eth,34899273,andrewmhenry22,118,705,107,8,drewz.eth,
1664,Devin Eldreth,19255944,deldreth,37,120,140,0,Eldreth,
1665,Igor Barbashin 💎 foldable.eth 🦇🔊,21161973,vkord,525,1158,1941,27,foldable.eth,
1666,CathyHackl.eth - Godmother Of The Metaverse,719472337,CathyHackl,60814,26509,38415,2787,CathyHackl.eth,
1667,Mark.eth,272967102,hackerdreamer,379,1278,381,12,Mark.eth,
1668,onlydans.eth,92617791,DanStepanov,542,322,2934,21,onlydans.eth,
1669,attilah.eth,9594412,attilah,941,1906,13942,115,attilah.eth,
1670,Nisheeth Ranjan,274605375,n_ranjan,364,186,768,40,Nisheeth,
1671,Gio Bernal - bernav.eth,124059028,giob11o,193,1166,1589,2,bernav.eth,
1672,Cid | cid.eth,28851314,Jerrycid,576,1575,597,17,cid.eth,
1673,James Timbrell (timbrell.eth),10064432,jamestimbrell,1313,3956,6235,44,timbrell.eth,
1674,🌮 johnstew.eth,36667794,thejohnstew,321,750,1930,88,johnstew.eth,
1675,garymeehan.eth,42927270,garmeeh,296,749,1134,5,garymeehan.eth,
1676,Purplecones.eth,5030931,purplecones,162,788,710,37,Purplecones.eth,
1677,diony.eth (🎧 🇩🇴),363670848,dionycdot,454,1530,4137,78,diony.eth,
1678,kitze.eth 🚀,50339173,thekitze,26836,186,30089,476,kitze.eth,
1679,Tracy King | tracyking.eth,2328262944,stack_tracy_,4488,1702,10886,108,tracyking.eth,
1680,jaredpalmer.eth,44936471,jaredpalmer,30296,1470,9125,510,jaredpalmer.eth,
1681,Daliso | djn.eth 🇿🇦🦇🔊,14317516,djngoma,10496,9174,43304,76,djn.eth,
1682,kwiss.eth | Screenshot,22988299,christophDumont,4632,3218,5192,370,kwiss.eth,
1683,fredocabrera.eth,3056848142,cabrerafredo,396,222,4838,25,fredocabrera.eth,
1684,monte.eth,1630740098,MThakkar_,1320,655,9058,33,monte.eth,
1685,fakenickels.eth,140927249,fakenickels,4415,2393,24531,59,fakenickels.eth,
1686,ShaunFromLA.eth,4917639870,ShaunFromLA,2296,3949,3310,63,ShaunFromLA.eth,
1687,mculp.eth || rhiza.sol,21530821,_mculp,353,366,5411,7,mculp.eth,
1688,aaronvick.eth,14973225,aaronvick,8412,3634,1319,429,aaronvick.eth,
1689,dshin.eth 🦇🔊,1388091980173905923,dshin_eth,381,209,46,12,dshin.eth,
1690,MichaelLitman.ethᵍᵐ,5444852,mlitman,10071,3953,24571,572,MichaelLitman.eth,
1691,PhoebeHeess.eth,14215517,Phoebe_Heess,1519,1188,793,36,PhoebeHeess.eth,
1692,nicabar.eth 👘👑,9292,nicabar,474,1365,1493,30,nicabar.eth,
1693,Anne T. Griffin | annetgriffin.eth (she/her),20102012,annetgriffin,4222,2957,35463,84,annetgriffin.eth,
1694,Jessicalawson.eth📍Launch House,281798363,JessicaLawson92,6561,1128,1236,39,Jessicalawson.eth,
1695,Mikey Piro (mikeypiro.eth),117491537,mikeypiro,1330,937,4031,71,mikeypiro.eth,
1696,Aadit Sheth,1273505391553449985,aaditsh,135033,160,16517,1920,Sheth,
1697,brkfstsndwch.eth,1413680118728364033,thebrkfstsndwch,10571,973,7077,46,brkfstsndwch.eth,
1698,Manouschka.ethᵍᵐ,16300424,singleserving,5550,782,8916,92,Manouschka.eth,
1699,Raven50mm.eth | Photographer,178883183,raven50mm,8544,3819,32938,149,Raven50mm.eth,
1700,kohkim.eth,14589051,kohkim,8649,1324,9889,130,kohkim.eth,
1701,"davidzhou.eth (😈, 😇)",1284708334919053313,TheDavidZhou,2918,3174,3684,66,davidzhou.eth,
1702,Blake Menezes (blakemenezes.eth),267634351,blakemenezes,1793,2714,652,58,blakemenezes.eth,
1703,SpacGuru (SpacGuru.eth),2342334844,SpacGuru,89647,152,38058,1785,SpacGuru.eth,
1704,barthazian.eth,218400079,Barthazian,16879,1119,10247,266,barthazian.eth,
1705,InfernalToast.eth 🔥 ᵍᵐ,109701202,ethereumdegen,15748,1930,14226,174,InfernalToast.eth,
1706,munger.eth,1355928622629068807,munger_eth,276,608,591,9,munger.eth,
1707,Garga.eth,1384711969912102912,CryptoGarga,16495,477,55,110,Garga.eth,
1708,loum.eth,1378919923343183874,10014LM,693,1053,503,16,loum.eth,
1709,shamdoo.eth 👽🐐🐧,1122211825452556288,TheShamdoo,71278,5903,37099,540,shamdoo.eth,
1710,nirun.eth 👃👁️👂,49119140,nir_un,6438,3577,7706,49,nirun.eth,
1711,JJangBang.eth🆘,3362483146,JJangBang429,1180,1028,941,8,JJangBang.eth,
1712,ayyomico.eth 🍌,17551830,mikedamazo,5259,2148,12699,53,ayyomico.eth,
1713,BenJammin.eth ᵍᵐ 🍌,468825226,xBenJamminx,56535,5489,139398,534,BenJammin.eth,
1714,shawnprice.eth,1600921,sprice,764,989,4753,84,shawnprice.eth,
1715,ittai.eth,992913933228003329,IttaiSvidler,1889,526,677,29,ittai.eth,
1716,"jasonkeath.eth (🍊,🍊)",14227559,jasonkeath,35792,3995,74039,2593,jasonkeath.eth,
1717,Anj | anjalikapoor.eth,17037911,anjkapoor,1069,466,1721,58,anjalikapoor.eth,
1718,metamcm.eth,1354133741078241283,MemeCodeMoney,1245,290,982,12,metamcm.eth,
1719,yuppie.eth 👨🏻‍🚀🛸,94278641,yuppieventures,9223,1516,29110,187,yuppie.eth,
1720,David Hoos (davidhoos.eth),15176362,davidhoos,4173,1419,5377,777,davidhoos.eth,
1721,danhunt.eth,348169802,dan2hunt,1910,1246,1042,46,danhunt.eth,
1722,chrismeade.eth 🏐,3146720414,chrismeadej,3562,1225,2783,34,chrismeade.eth,
1723,"gradyteske.eth (🌊,🌊)",821969747742900225,GradyTeske,622,2181,5928,9,gradyteske.eth,
1724,James Andrews (keyinfluencer.eth),5378272,keyinfluencer,25895,26817,42846,1200,keyinfluencer.eth,
1725,tracecohen.eth pre/seed 💊⚔️🔺,13955342,Trace_Cohen,11041,7886,10134,418,tracecohen.eth,
1726,Pranay (utekkare.eth),67585143,utekkare,3834,145,3288,239,utekkare.eth,
1727,kermitcapital.eth | kermitcapital.sol | 🇵🇦 🇨🇺,1161791795501703171,KermitCapital,20380,4057,7355,697,kermitcapital.eth,
1728,haroldhughes.eth,2549112632,OneBandwagonFan,11347,2996,63755,272,haroldhughes.eth,
1729,Rhian Beutler ✨ rhiankatie.eth,15090092,rhiankatie,4011,613,6943,124,rhiankatie.eth,
1730,Unilever #TogetherForOurPlanet 🌍,109224937,Unilever,232959,3255,13044,1979,Togeth,
1731,lawofambition.eth,3407397801,LawOfAmbition,4810,61,3154,25,lawofambition.eth,
1732,Michael | gagliano.eth,177270705,M_Gagliano,1723,2537,7656,108,gagliano.eth,
1733,Jon Troutman - trouty.eth,19290723,trouty,6467,2671,13713,209,trouty.eth,
1734,rodneysampson.eth,9439062,rodneysampson,20263,11768,29951,409,rodneysampson.eth,
1735,anthonyware.eth,709485931581935616,theanthonyware,3235,2440,22865,100,anthonyware.eth,
1736,NateFrazier.eth,14641942,nfrazier,2027,4322,36360,41,NateFrazier.eth,
1737,sixstreetunder.eth,4909843287,sixstreetunder,9768,454,4671,126,sixstreetunder.eth,
1738,Raylivez.eth,1393008773699096576,Raylivez1,3590,304,3856,52,Raylivez.eth,
1739,toby'Dphotographer.eth🎨,1156432328459202560,TOBYDPHOTOGRAPH,2810,1586,4458,20,Dphotographer.eth,
1740,Dani Guindo | hollowsun.eth,1211928826852171777,HollowxSun,9853,1586,8063,106,hollowsun.eth,
1741,TomNoske.eth,939698826041892864,tomnoske_,8337,1006,3491,71,TomNoske.eth,
